Nome;Estado;NAlunos;NotaPT;NotaRed;NotaMat;NotaCH;NotaCN
Escola14352;SP;35;586.6;711.43;641.28;620.91;601.64
Escola14353;SP;23;550.2;618.26;548.26;587.63;552.08
Escola14354;SP;64;574.1;713.77;583.89;613.15;570.09
Escola14355;SP;57;600.74;713.33;661.49;645.72;610.16
Escola14356;SP;63;597.7;702.22;646.9;637.2;611.79
Escola14357;SP;88;559.77;585.45;567.43;601.37;555.21
Escola14358;SP;15;531.55;534.67;530.89;568.73;533.12
Escola14359;SP;41;578.91;656.1;592.44;629.21;587.65
Escola14360;SP;51;576.08;656.08;631.65;620.23;590.33
Escola14361;SP;29;606.79;700.69;685.2;660;640.43
Escola14362;SP;15;547.82;602.67;512.97;585.81;504.97
Escola14363;SP;14;509.07;518.57;459.05;524.3;479.87
Escola14364;SP;135;500.49;455.93;438.76;526.41;457.85
Escola14365;SP;23;474.48;464.35;433.29;513.1;479.91
Escola14366;SP;100;504.13;413.8;464.85;534.34;465.38
Escola14367;SP;15;481.89;378.67;415.95;497.6;450.44
Escola14368;SP;15;461.96;409.33;435.77;495.44;448.32
Escola14369;SP;45;590.12;669.78;633.14;626.46;578.6
Escola14370;SP;39;541.94;545.13;531.49;555.96;505.27
Escola14371;SP;87;570.37;662.76;596.01;606.41;586.27
Escola14372;SP;13;526.67;635.77;496.86;566.31;502.97
Escola14373;SP;101;577.8;660;650.53;630.31;601.43
Escola14374;SP;18;542.86;502.22;517.74;560.61;517.09
Escola14375;SP;19;582.05;691.58;636.43;622.61;596.86
Escola14376;SP;11;503.8;420;506.16;525.16;465.09
Escola14377;SP;24;518.24;526.67;450.55;527.8;496.7
Escola14378;SP;89;499.27;464.04;434.69;520.61;462.86
Escola14379;SP;111;555.87;612.25;547.5;598.03;534.22
Escola14380;SP;11;540.48;643.64;551.65;606.09;565.89
Escola14381;SP;17;497.12;495.29;486.1;555.08;497.22
Escola14382;SP;16;553.79;671.25;562.39;587.13;534.63
Escola14383;SP;53;503.65;439.25;453.28;528.94;455.88
Escola14384;SP;68;494.09;453.82;447.82;520.28;465.28
Escola14385;SP;94;546.16;587.23;534.82;591.66;515.51
Escola14386;SP;13;522.73;510.77;460.44;543.73;514.22
Escola14387;SP;21;598.37;674.29;690.9;650.93;610.16
Escola14388;SP;22;580.17;672.73;614.76;613.46;587.95
Escola14389;SP;16;590.16;621.25;608.88;630.91;617.89
Escola14390;SP;31;591.41;658.06;615.21;625.87;582.1
Escola14391;SP;183;528.33;511.48;478.37;556.58;487.46
Escola14392;SP;238;522.39;511.01;490.62;550.07;489.45
Escola14393;SP;108;515.65;486.85;469.7;536.9;467.3
Escola14394;SP;13;521.72;526.15;474.08;538.65;491.68
Escola14395;SP;35;524.97;509.71;482.21;552.15;502.23
Escola14396;SP;179;581.95;657.77;607.17;623.48;569.37
Escola14397;SP;123;532.11;531.54;475.99;561.5;481.97
Escola14398;SP;72;527.47;515.56;522.76;559.88;509.85
Escola14399;SP;92;529.16;514.35;479.96;560;495.25
Escola14400;SP;97;512.77;493.2;480.18;540.11;484.61
Escola14401;SP;85;528.96;486.82;474.1;549.64;479.6
Escola14402;SP;29;568.22;577.93;595.4;615.32;569.92
Escola14403;SP;99;588.65;687.88;602.63;638.7;582.63
Escola14404;SP;82;582.26;677.32;646.8;634.42;605.12
Escola14405;SP;33;552.9;610.91;557.58;588.69;541.35
Escola14406;SP;14;492.89;557.14;489.6;514.17;491.56
Escola14407;SP;55;546.57;556.36;545.34;573.31;526.96
Escola14408;SP;26;576.39;642.31;583.32;619.59;570.05
Escola14409;SP;38;554.42;589.47;515.67;579.29;530.38
Escola14410;SP;29;546.09;567.07;562.89;582.36;551.44
Escola14411;SP;57;554.71;629.47;558.5;593.56;561.65
Escola14412;SP;30;560.09;592;533.37;591.89;539.48
Escola14413;SP;12;587.63;628.33;610.13;616.44;573.32
Escola14414;SP;23;586.37;644.35;558.49;622.21;582.73
Escola14415;SP;21;557.97;529.52;485.39;554.76;499.12
Escola14416;SP;77;570.43;662.86;641.83;630.8;599.54
Escola14417;SP;114;589.65;695.26;667.84;643.09;616.67
Escola14418;SP;18;526.22;563.33;519.76;574.93;513.57
Escola14419;SP;30;552.09;615.83;575.24;603.93;554.78
Escola14420;SP;61;603.73;732.13;662.48;651.46;614.84
Escola14421;SP;14;580.29;632.86;615.48;621.44;597.52
Escola14422;SP;46;592.88;669.13;665.96;635.1;604.26
Escola14423;SP;45;574.21;696;616.18;635.84;594.72
Escola14424;SP;27;567.12;644.44;601.34;607.71;554.83
Escola14425;SP;51;587.33;735.29;642.87;635.28;611.76
Escola14426;SP;97;536.64;572.78;502.8;561.31;495.26
Escola14427;SP;105;512.82;489.48;480.02;555.74;475.3
Escola14428;SP;37;504.4;507.57;496.3;549.71;498.43
Escola14429;SP;164;535.11;529.39;497.77;559.55;492.34
Escola14430;SP;78;546.11;583.33;531.58;577.78;503.74
Escola14431;SP;70;513.26;471.43;480.93;540.89;467.19
Escola14432;SP;47;530.42;512.77;462.69;555.59;505.21
Escola14433;SP;143;516.93;486.57;464.33;543.44;474.67
Escola14434;SP;384;521.43;516.93;488.31;548.01;481.88
Escola14435;SP;12;516.32;543.33;536.7;568.99;500.57
Escola14436;SP;88;516.84;487.5;489.3;539.25;480.83
Escola14437;SP;120;521.2;505;489.91;549.63;486.9
Escola14438;SP;36;507.36;492.78;474.13;539.68;460.89
Escola14439;SP;74;517.19;478.65;475.62;542.89;464.63
Escola14440;SP;46;520.77;491.3;499.57;559;477.68
Escola14441;SP;152;501.38;461.32;464.81;532.76;469.12
Escola14442;SP;52;523.56;511.63;517.11;562.56;499.92
Escola14443;SP;114;577.59;620.35;587.18;623.64;550.04
Escola14444;SP;132;520.4;473.6;470.78;544.69;473.24
Escola14445;SP;60;513.91;469.33;463.86;539.11;487.32
Escola14446;SP;136;548.06;580.59;557.88;581.85;531.7
Escola14447;SP;53;544.39;603.02;533.01;576.95;508.38
Escola14448;SP;187;536.82;554.01;505.43;566.22;502.51
Escola14449;SP;17;573.44;605.88;590.05;620.11;576.24
Escola14450;SP;23;579.61;673.04;578.89;617.01;562.02
Escola14451;SP;209;562.03;624.11;614.5;601.16;562.69
Escola14452;SP;57;523.89;506.32;515.3;569.77;505.09
Escola14453;SP;56;577.65;651.79;625.02;623.89;574.13
Escola14454;SP;28;564.11;615;564.33;600.56;536.98
Escola14455;SP;125;590.59;692.72;612.52;633.97;601.02
Escola14456;SP;28;564.14;562.32;525.84;590.84;518.54
Escola14457;SP;31;599.24;659.35;638.11;646.72;603.28
Escola14458;SP;134;602.86;700.3;647.96;646.36;612.71
Escola14459;SP;38;542.16;559.47;533.57;582.31;536.12
Escola14460;SP;21;564.38;614.29;553.85;600.3;544.87
Escola14461;SP;19;614.19;711.58;685.65;654.33;603.27
Escola14462;SP;25;568.49;628.8;636.86;621.64;591.35
Escola14463;SP;54;537.35;540.37;496.72;561.16;489.7
Escola14464;SP;462;615.9;732.25;726.35;674.19;652.08
Escola14465;SP;19;528.87;541.05;500.32;555.12;518.62
Escola14466;SP;16;519.41;566.25;455.95;547.71;495.88
Escola14467;SP;68;524.14;549.12;515.19;554.38;498.84
Escola14468;SP;30;551.19;607.33;563.54;596.65;548.7
Escola14469;SP;198;627.85;753.43;763.38;672.23;656.86
Escola14470;SP;76;559.75;627.89;583.26;600;539.11
Escola14471;SP;63;510.54;508.25;456.82;541.61;477.11
Escola14472;SP;54;499.64;459.26;466.66;533.12;467.32
Escola14473;SP;43;509.24;486.51;456.91;542.51;492.88
Escola14474;SP;40;500.52;474;446.12;537.62;465.35
Escola14475;SP;38;562.46;620.53;596.76;603.32;560.47
Escola14476;SP;24;568.7;738.33;586.44;603.85;569.02
Escola14477;SP;20;495.9;478;435.91;526.53;473.14
Escola14478;SP;14;511.14;540;504.2;546.19;493.67
Escola14479;SP;45;525.19;518.22;463.34;543.76;474.22
Escola14480;SP;48;535.16;575.83;496.61;558.5;506.8
Escola14481;SP;52;502.92;478.46;476.51;545.7;476.63
Escola14482;SP;85;512.57;463.92;453.54;528.28;464.46
Escola14483;SP;117;514.21;489.91;464.11;541.47;481.31
Escola14484;SP;41;518.81;467.32;462.83;539.91;477.09
Escola14485;SP;121;512.52;535.21;449.83;531.49;464.68
Escola14486;SP;149;518.02;495.03;467.55;549.83;476.21
Escola14487;SP;148;601.5;636.35;616.4;632.12;571.19
Escola14488;SP;145;526.01;521.38;484.94;549.5;478.25
Escola14489;SP;57;510.84;522.81;472.71;547.22;469.12
Escola14490;SP;36;526.16;493.89;466.1;549.46;476.27
Escola14491;SP;40;521.38;523;481.97;550.04;480.95
Escola14492;SP;70;528.8;495.43;460.9;556.91;477.22
Escola14493;SP;113;532.49;516.46;477.2;564.44;487.95
Escola14494;SP;38;529.58;483.68;488.38;564.37;476.02
Escola14495;SP;154;535.01;509.09;472.87;555.4;485.12
Escola14496;SP;35;522.63;524.57;455.42;547.09;453.83
Escola14497;SP;226;582.8;621.59;587.87;620.58;556.18
Escola14498;SP;138;506.98;472.32;463.82;535.52;466.58
Escola14499;SP;78;523.68;500.77;474.42;545.89;481.51
Escola14500;SP;127;534.71;522.05;469.1;560.01;485.39
Escola14501;SP;114;521.31;491.4;476.38;545.58;469.39
Escola14502;SP;25;523.61;467.2;460.44;541.93;488.95
Escola14503;SP;49;518.39;501.43;463.7;538.93;475.38
Escola14504;SP;112;582.27;590.18;548.85;610.41;534.23
Escola14505;SP;52;519.2;477.31;468.97;538;477.58
Escola14506;SP;164;523.87;516.95;480.19;546.41;473.49
Escola14507;SP;206;584.2;625.34;579.32;617.74;553.12
Escola14508;SP;15;513.9;492;480.97;545.73;481.21
Escola14509;SP;280;526.15;508.57;488.43;552.23;478.78
Escola14510;SP;70;520.17;479.43;486.95;555.04;485.3
Escola14511;SP;160;524.19;504.88;456.57;534.94;469.72
Escola14512;SP;50;524.45;485.6;451.83;541.53;462.37
Escola14513;SP;117;575.75;597.15;583.06;608.92;544.72
Escola14514;SP;89;525.12;508.54;473.01;543.37;494.93
Escola14515;SP;166;526.87;511.69;460.24;547.96;473.37
Escola14516;SP;150;526.01;482.8;475.33;555;477.92
Escola14517;SP;90;522.47;506.61;470.95;544.37;487.14
Escola14518;SP;83;507.47;506.27;449.6;531.84;466.37
Escola14519;SP;65;528.67;508.62;457.19;549.46;488.03
Escola14520;SP;45;516.52;488.44;451.61;550.53;473.18
Escola14521;SP;137;533.69;532.26;518.16;555.04;494.65
Escola14522;SP;138;585.26;617.97;596.86;619.62;541.09
Escola14523;SP;97;531.42;535.78;487.09;552.85;475.27
Escola14524;SP;156;518.81;489.49;468.32;546.88;476.09
Escola14525;SP;309;525.61;494.05;464.92;551.09;484.55
Escola14526;SP;312;519.47;483.14;469.93;541.54;475.75
Escola14527;SP;17;498.22;462.35;461.31;538.98;456.29
Escola14528;SP;263;521.63;508.9;462.03;536.93;477.05
Escola14529;SP;62;511.4;500;481.8;542.22;472.08
Escola14530;SP;258;533.14;541.68;487.05;562.64;493.99
Escola14531;SP;63;517.71;475.79;449.85;535.9;476.23
Escola14532;SP;123;518.35;474.8;461.11;538.91;479.59
Escola14533;SP;173;595.73;618.15;582.24;625.72;555.31
Escola14534;SP;190;517.24;520.92;470.9;552.44;469.94
Escola14535;SP;169;508.9;491.48;472.88;529.61;475.4
Escola14536;SP;174;523.09;524.02;475.91;545.55;482.82
Escola14537;SP;235;517.62;480.26;455.95;537.85;472.1
Escola14538;SP;208;509.98;469.71;454.67;535.24;466.29
Escola14539;SP;51;514.14;491.76;434.8;531.35;455.1
Escola14540;SP;77;496.12;450.91;440.96;529.72;454.89
Escola14541;SP;53;534.92;561.89;469.88;558.83;486.79
Escola14542;SP;149;515.62;502.68;450.5;544.91;470.75
Escola14543;SP;110;519.72;518.73;455.66;544.1;480.01
Escola14544;SP;33;529.86;494.55;464.46;553.55;481.21
Escola14545;SP;180;534.12;524.22;486.93;562.24;487.85
Escola14546;SP;69;533.83;563.19;487.97;565.46;484.64
Escola14547;SP;164;530.18;538.78;500.27;553.81;492.68
Escola14548;SP;179;592.49;622.46;612.62;627.74;560.99
Escola14549;SP;67;516.91;526.87;460.05;544.99;474.78
Escola14550;SP;78;524.51;532.31;472.03;565.69;486.22
Escola14551;SP;121;522.35;486.94;477.8;550.37;484.52
Escola14552;SP;235;532.62;498.8;471.1;554.3;481.77
Escola14553;SP;193;602.3;626.94;641.23;648.95;585.67
Escola14554;SP;53;532.83;524.15;491.62;564.72;512.87
Escola14555;SP;44;534.74;482.73;488.88;558.05;485
Escola14556;SP;48;533.59;517.5;476.86;553.39;489.19
Escola14557;SP;80;534.51;532.5;491.92;565.85;501.05
Escola14558;SP;86;517.56;458.6;458.48;550.28;480.6
Escola14559;SP;182;523.05;486.15;462.33;541.39;473.49
Escola14560;SP;163;516.72;492.76;452.61;538.61;467.04
Escola14561;SP;22;561.5;552.73;586.6;613.04;522.41
Escola14562;SP;134;521.74;526.12;485.86;545.24;482.89
Escola14563;SP;23;503.15;520.87;450.35;534.61;478.39
Escola14564;SP;176;526.37;495.23;475.2;547.86;479.23
Escola14565;SP;11;524.18;489.09;479.7;566.86;498.45
Escola14566;SP;56;535.84;547.5;480.52;561.72;487.45
Escola14567;SP;67;533.08;577.61;466.75;554.63;498.31
Escola14568;SP;91;521.32;520;465.43;551.19;482.09
Escola14569;SP;62;544.21;521.61;488.05;569.34;491.72
Escola14570;SP;56;522.41;492.5;469.16;553.19;473.29
Escola14571;SP;351;592.2;630.31;620.21;632.09;575.83
Escola14572;SP;226;520.17;502.83;472.19;544.11;476.76
Escola14573;SP;27;515.4;471.11;465.25;531.04;486.25
Escola14574;SP;10;529.78;490;439.81;560.49;493.99
Escola14575;SP;62;519.02;472.26;453.07;530.89;461.23
Escola14576;SP;17;534.95;501.18;475.64;565.72;495.82
Escola14577;SP;274;518.18;513.67;470.11;553.99;475.87
Escola14578;SP;117;498.34;498.63;436.33;518.88;456.04
Escola14579;SP;161;521.01;485.84;468.51;556.31;477.64
Escola14580;SP;91;508.46;470.07;460.82;546.04;463.61
Escola14581;SP;370;536.92;536;490.91;562.76;489.75
Escola14582;SP;113;513.92;535.58;467.21;551.78;476.09
Escola14583;SP;372;521.3;498.76;461.78;551.31;474.71
Escola14584;SP;91;517.02;507.39;460.86;541.16;473.59
Escola14585;SP;282;527.56;501.71;465.62;554.61;480.89
Escola14586;SP;114;526.99;496.49;468.54;551.07;473.74
Escola14587;SP;58;526.66;499.31;458.46;548.87;471.64
Escola14588;SP;163;514.55;484.66;450.94;543.1;465.85
Escola14589;SP;159;536.26;555.47;484.28;574.19;491.56
Escola14590;SP;104;516.5;504.04;475.39;548.15;481.65
Escola14591;SP;140;500.83;466.43;446.15;521.74;458.31
Escola14592;SP;403;528.96;533.95;482.29;561.52;487.58
Escola14593;SP;109;511.77;463.85;454.36;539.18;472.13
Escola14594;SP;92;497.53;451.52;438.3;523.29;459.52
Escola14595;SP;180;529.47;527.67;473.25;553.44;485.21
Escola14596;SP;27;540.77;468.89;471.31;572.95;483.54
Escola14597;SP;250;509.84;489.68;452.8;537.26;464.59
Escola14598;SP;80;526.25;484;468.59;552.79;473.75
Escola14599;SP;70;503.49;499.14;456.98;537.57;470.78
Escola14600;SP;36;517.18;456.67;463.99;551.74;446.07
Escola14601;SP;29;507.98;466.9;455.78;551.54;466.7
Escola14602;SP;54;559.24;584.07;563.06;599.06;530.18
Escola14603;SP;24;527.64;517.5;434.06;561.15;488.75
Escola14604;SP;69;513.26;480.58;468.08;550.2;460.36
Escola14605;SP;72;570.46;610.56;548.93;613.06;527.88
Escola14606;SP;103;583.35;576.7;577.34;603.44;546.48
Escola14607;SP;65;571.61;622.46;562.1;614.18;538.05
Escola14608;SP;134;594.15;655.52;592.27;623.91;573.83
Escola14609;SP;98;585.52;610;570.36;626.4;546.62
Escola14610;SP;101;573.91;595.45;525.14;603.93;533.84
Escola14611;SP;66;548.19;548.18;519.87;575.91;513.4
Escola14612;SP;127;567.18;599.21;558.75;600.97;528.98
Escola14613;SP;98;556.77;597.96;507.51;594.29;512.45
Escola14614;SP;61;608.15;642.3;626.47;647.49;580.94
Escola14615;SP;67;567.79;580.3;533.83;592.71;512.89
Escola14616;SP;99;568.66;630.91;537.53;606.91;530.74
Escola14617;SP;81;540.32;580.99;509.45;575.76;512.97
Escola14618;SP;66;597.96;630;585.11;633.79;560.13
Escola14619;SP;87;537.3;541.15;493.47;572.61;497.6
Escola14620;SP;123;557.99;593.82;526.62;601.29;514.24
Escola14621;SP;76;584.7;632.11;550.34;625.48;527.07
Escola14622;SP;71;564.67;592.68;560.23;606.78;534.25
Escola14623;SP;68;567.05;584.41;531.63;605.93;541.96
Escola14624;SP;127;565.44;608.82;518.92;599.63;523.26
Escola14625;SP;71;574.65;609.01;559.44;609.48;552.36
Escola14626;SP;50;535.4;546.8;477.49;571.49;505
Escola14627;SP;102;596.21;653.14;592.18;636.71;578.32
Escola14628;SP;56;597.33;626.07;592.06;626.84;562.75
Escola14629;SP;45;519.37;496.89;459.01;545.53;477.27
Escola14630;SP;72;593.75;666.39;591.98;629.87;562.97
Escola14631;SP;64;519.23;482.81;478.56;546.49;491.28
Escola14632;SP;80;511.1;487.5;439.9;544.21;467.86
Escola14633;SP;46;500.01;492.61;428.95;536.13;446.43
Escola14634;SP;60;508;492;462.24;542.4;470.21
Escola14635;SP;99;525.64;547.27;483.62;548.68;473.76
Escola14636;SP;32;511.22;462.5;439.97;523.23;467.29
Escola14637;SP;136;518.14;478.97;474.65;547.15;467.03
Escola14638;SP;94;504.36;482.98;454.17;542.4;463.23
Escola14639;SP;99;511.53;480;453.51;548.65;460.21
Escola14640;SP;182;631.77;696.7;698.26;677.75;622.59
Escola14641;SP;187;513.58;491.23;467.66;532.05;468.78
Escola14642;SP;143;519.54;536.15;462.59;548.39;480.38
Escola14643;SP;211;514.93;488.6;462.67;542.56;476.91
Escola14644;SP;121;519.69;478.51;463.51;543.67;464
Escola14645;SP;40;492.61;437.5;414.9;515.37;442.27
Escola14646;SP;136;576.51;592.21;557.61;603.52;536.75
Escola14647;SP;160;604.11;648.5;689.54;639.4;618.18
Escola14648;SP;163;538.32;522.55;506.18;568.35;487.48
Escola14649;SP;51;542.49;512.94;482.86;554.54;484.27
Escola14650;SP;27;553.28;542.96;538.94;590.56;532.39
Escola14651;SP;10;552.59;578;521.5;578.88;512.91
Escola14652;SP;54;555.33;586.67;567.27;578.82;541.35
Escola14653;SP;35;547.67;605.86;542.82;576.96;526.49
Escola14654;SP;45;548.13;595.11;549.21;580.84;525.44
Escola14655;SP;16;544.93;596.25;523.09;583.6;512.34
Escola14656;SP;14;540.36;564.29;513.09;558.15;503.5
Escola14657;SP;17;561.01;563.53;553.04;595.36;539.15
Escola14658;SP;17;521.68;515.29;566.67;555.69;517.15
Escola14659;SP;49;557.75;642.86;509.18;581.54;519.03
Escola14660;SP;22;571.99;604.55;582.93;588.88;555.47
Escola14661;SP;27;575.19;634.81;580.62;616;542.97
Escola14662;SP;22;548.92;619.09;521.46;569.3;510.07
Escola14663;SP;28;563.14;587.14;550.2;580;552.9
Escola14664;SP;62;590.38;637.74;664.54;628.75;623.17
Escola14665;SP;143;592.24;739.58;647.94;629.17;607.36
Escola14666;SP;24;558.73;541.5;517.05;564.12;517.55
Escola14667;SP;31;569.14;613.55;568.29;605.22;549.01
Escola14668;SP;119;576.95;667.56;601.25;619.09;556.07
Escola14669;SP;37;562.11;629.73;545.84;601.87;562.84
Escola14670;SP;42;572.79;601.43;604.81;603;560.22
Escola14671;SP;45;570.66;612;571.34;584.39;537.67
Escola14672;SP;18;566.83;587.78;540.07;590.62;517.4
Escola14673;SP;45;583.11;646.67;582.76;613.84;554.32
Escola14674;SP;74;532.14;496.49;523.54;572.13;490.07
Escola14675;SP;35;566.13;561.71;556.18;592.57;529.62
Escola14676;SP;79;571.51;600.82;558.19;609.17;554.1
Escola14677;SP;40;530.6;535.88;509.62;557.11;488.33
Escola14678;SP;52;563.92;571.54;531.87;603;515.98
Escola14679;SP;20;563.79;565;522.67;565.45;523.38
Escola14680;SP;57;546.22;587.37;584.87;598.56;525.33
Escola14681;SP;57;575.55;597.89;614.1;610.16;573.92
Escola14682;SP;47;563.72;630.21;570.63;591.29;534.15
Escola14683;SP;102;594.69;714.9;670.37;656.45;605.56
Escola14684;SP;28;553.87;581.43;578.03;602.68;528.55
Escola14685;SP;66;558.01;604.24;561.48;597.05;545.48
Escola14686;SP;16;566.75;558.75;551.36;587.41;527.9
Escola14687;SP;18;560.38;597.78;579.54;600.21;550.81
Escola14688;SP;23;522.48;507.83;511.95;533.53;518.28
Escola14689;SP;75;588.75;632;638.78;632.11;591.65
Escola14690;SP;55;541.2;614.91;536.87;567.66;525.16
Escola14691;SP;25;569.56;588.8;567.31;604.65;527.32
Escola14692;SP;12;578.2;646.67;606.8;624.31;565.19
Escola14693;SP;32;555.46;598.75;542.05;577.8;522.52
Escola14694;SP;52;574.74;621.54;560.72;604.71;559.23
Escola14695;SP;56;576.51;596.79;563.07;601.11;543.45
Escola14696;SP;23;570.99;635.43;540.47;599.45;535.14
Escola14697;SP;58;569.78;679.66;573.44;602.3;550.14
Escola14698;SP;28;558.26;584.29;535.66;568.56;512.02
Escola14699;SP;25;550.36;534.4;567.12;592.68;519.21
Escola14700;SP;31;576.81;627.1;573.66;597.27;532.37
Escola14701;SP;47;590;654.89;609.78;620.91;577.53
Escola14702;SP;18;587.99;665.56;631.91;623.84;571.96
Escola14703;SP;108;577.82;640.09;592.43;616.46;567.75
Escola14704;SP;20;561.55;630;585.07;596.74;554.75
Escola14705;SP;51;584.36;654.9;596.43;629.55;579.91
Escola14706;SP;42;525.58;523.81;497.32;554.8;511.28
Escola14707;SP;13;550.95;618.46;551.73;581.63;533.19
Escola14708;SP;29;546.79;584.14;553.62;599.41;535.18
Escola14709;SP;18;571.07;608.89;559.33;586.98;535.52
Escola14710;SP;74;556.83;609.46;567.86;598.21;545.95
Escola14711;SP;20;566.94;610;594.31;608.12;566.53
Escola14712;SP;41;549.15;520;549.09;571.61;522.06
Escola14713;SP;82;563.7;611.46;541.41;597.21;533.48
Escola14714;SP;21;537.36;592.38;531.89;597.14;526.35
Escola14715;SP;30;559.33;615.33;539.77;607.88;541.9
Escola14716;SP;15;530.03;444;453.01;555.11;502.75
Escola14717;SP;49;538.12;510.61;478.4;565.79;506.37
Escola14718;SP;41;558.19;599.51;519.59;580.68;519.52
Escola14719;SP;17;535.3;530.59;496.25;580.38;505.98
Escola14720;SP;51;535.28;549.02;517.44;568.06;511.16
Escola14721;SP;24;558.02;602.5;587.13;580.41;530.23
Escola14722;SP;101;570.62;600.4;564.98;605.27;531.97
Escola14723;SP;70;544.96;623.43;527.81;582.72;523.8
Escola14724;SP;36;522.73;521.67;500.19;552.6;484.89
Escola14725;SP;42;573.29;566.19;602.98;609.3;551.86
Escola14726;SP;43;534.98;543.72;495.97;551.23;494.08
Escola14727;SP;24;565.97;596.88;548.16;600.36;541.17
Escola14728;SP;29;574.39;605.52;592.27;595.71;555.76
Escola14729;SP;36;590.76;620.56;603.05;627.97;567.75
Escola14730;SP;22;572.32;620.91;569.17;600.45;558.25
Escola14731;SP;62;598.65;659.68;628.68;633.96;572.32
Escola14732;SP;29;588.33;646.21;630.8;628.39;561.61
Escola14733;SP;46;588.1;597.72;598.06;613.46;551.25
Escola14734;SP;20;533.09;483;474.71;559.62;510.5
Escola14735;SP;21;563.62;576.19;584.79;603.14;537.14
Escola14736;SP;22;592.1;621.82;586.1;633.8;592.56
Escola14737;SP;25;539;520.8;544.73;574.11;503.99
Escola14738;SP;11;483.1;547.27;537.56;561.73;532.33
Escola14739;SP;46;576.83;624.78;580.64;615.39;559.35
Escola14740;SP;21;538.65;543.81;508.75;559.72;489.34
Escola14741;SP;208;620.06;774.81;746.81;664.67;635.15
Escola14742;SP;314;594.35;641.21;644.63;637.12;598.23
Escola14743;SP;43;609.1;650.23;600.83;633.66;562.6
Escola14744;SP;26;555.54;639.23;559.82;607.98;552.18
Escola14745;SP;236;612.46;693.14;664.88;661.66;616.59
Escola14746;SP;128;617.46;760.47;699.81;659.32;627.05
Escola14747;SP;35;593.55;648;630.78;627.25;583.39
Escola14748;SP;138;594.89;683.91;664.8;634.22;610.77
Escola14749;SP;15;571.43;706.67;543.86;598.95;505.62
Escola14750;SP;131;598.04;685.65;653.02;641.63;597.04
Escola14751;SP;30;587.55;662.67;639.41;636.48;592.89
Escola14752;SP;20;574.34;612;617.75;608.97;529.84
Escola14753;SP;51;630.22;718.43;672.87;673.52;602.92
Escola14754;SP;44;625.93;726.82;724.58;672.36;628.74
Escola14755;SP;182;645.47;721.1;776.73;685.56;668.57
Escola14756;SP;29;590.42;630.34;598.6;631.08;559.74
Escola14757;SP;14;595.05;690;596.97;620.86;567.73
